name	TCGA.A1.A0SK	TCGA.A1.A0SO	TCGA.A1.A0SP	TCGA.A2.A04P	TCGA.A2.A04Q	TCGA.A2.A04T	TCGA.A2.A04U	TCGA.A2.A0CM	TCGA.A2.A0D0	TCGA.A2.A0D2	TCGA.A2.A0ST	TCGA.A2.A0SX	TCGA.A2.A0T0	TCGA.A2.A0T2	TCGA.A2.A0YE	TCGA.A2.A0YJ	TCGA.A2.A0YM	TCGA.A2.A1G1	TCGA.A2.A25F	TCGA.A2.A3XS	TCGA.A2.A3XT	TCGA.A2.A3XU	TCGA.A2.A3XX	TCGA.A2.A3XY	TCGA.A2.A3Y0	TCGA.A2.A4RX	TCGA.A2.A4S1	TCGA.A7.A0CE	TCGA.A7.A0DA	TCGA.A7.A26F	TCGA.A7.A26G	TCGA.A7.A26I	TCGA.A7.A4SD	TCGA.A7.A4SE	TCGA.A7.A5ZV	TCGA.A7.A6VV	TCGA.A7.A6VW	TCGA.A7.A6VY	TCGA.A8.A07C	TCGA.A8.A07O	TCGA.A8.A07R	TCGA.A8.A07U	TCGA.A8.A08R	TCGA.AC.A2BK	TCGA.AC.A2QH	TCGA.AC.A2QJ	TCGA.AC.A62X	TCGA.AC.A6IW	TCGA.AC.A7VC	TCGA.AC.A8OQ	TCGA.AN.A04D	TCGA.AN.A0AL	TCGA.AN.A0AR	TCGA.AN.A0AT	TCGA.AN.A0FJ	TCGA.AN.A0FL	TCGA.AN.A0FX	TCGA.AN.A0G0	TCGA.AN.A0XU	TCGA.AO.A0J4	TCGA.AO.A0J6	TCGA.AO.A0JL	TCGA.AO.A124	TCGA.AO.A128	TCGA.AO.A129	TCGA.AO.A12F	TCGA.AO.A1KR	TCGA.AQ.A04J	TCGA.AQ.A54N	TCGA.AR.A0TP	TCGA.AR.A0TS	TCGA.AR.A0TU	TCGA.AR.A0U0	TCGA.AR.A0U4	TCGA.AR.A1AH	TCGA.AR.A1AI	TCGA.AR.A1AJ	TCGA.AR.A1AQ	TCGA.AR.A1AR	TCGA.AR.A1AY	TCGA.AR.A24Q	TCGA.AR.A251	TCGA.AR.A256	TCGA.AR.A2LR	TCGA.AR.A5QQ	TCGA.B6.A0I1	TCGA.B6.A0I2	TCGA.B6.A0I6	TCGA.B6.A0IJ	TCGA.B6.A0IQ	TCGA.B6.A0RE	TCGA.B6.A0RT	TCGA.B6.A0RU	TCGA.B6.A0WX	TCGA.B6.A0X1	TCGA.B6.A1KF	TCGA.B6.A3ZX	TCGA.B6.A400	TCGA.B6.A402	TCGA.B6.A409	TCGA.BH.A0AV	TCGA.BH.A0B3	TCGA.BH.A0B9	TCGA.BH.A0BG	TCGA.BH.A0BL	TCGA.BH.A0BW	TCGA.BH.A0DL	TCGA.BH.A0E0	TCGA.BH.A0E6	TCGA.BH.A0RX	TCGA.BH.A0WA	TCGA.BH.A18G	TCGA.BH.A18Q	TCGA.BH.A18T	TCGA.BH.A18V	TCGA.BH.A1F0	TCGA.BH.A1F6	TCGA.BH.A1FC	TCGA.BH.A5IZ	TCGA.C8.A12K	TCGA.C8.A12V	TCGA.C8.A131	TCGA.C8.A134	TCGA.C8.A1HJ	TCGA.C8.A27B	TCGA.D8.A142	TCGA.D8.A143	TCGA.D8.A147	TCGA.D8.A1JK	TCGA.D8.A1JL	TCGA.D8.A1JM	TCGA.D8.A1XK	TCGA.D8.A1XQ	TCGA.D8.A27F	TCGA.D8.A27H	TCGA.D8.A27M	TCGA.E2.A14N	TCGA.E2.A14R	TCGA.E2.A14X	TCGA.E2.A14Y	TCGA.E2.A150	TCGA.E2.A158	TCGA.E2.A159	TCGA.E2.A1AZ	TCGA.E2.A1B6	TCGA.E2.A1II	TCGA.E2.A1LG	TCGA.E2.A1LH	TCGA.E2.A1LI	TCGA.E2.A1LK	TCGA.E2.A1LL	TCGA.E2.A1LS	TCGA.E2.A573	TCGA.E2.A574	TCGA.E9.A1N8	TCGA.E9.A1N9	TCGA.E9.A1NC	TCGA.E9.A1ND	TCGA.E9.A22G	TCGA.E9.A243	TCGA.E9.A244	TCGA.E9.A3QA	TCGA.E9.A5FL	TCGA.EW.A1OW	TCGA.EW.A1P4	TCGA.EW.A1P8	TCGA.EW.A1PB	TCGA.EW.A1PH	TCGA.EW.A3U0	TCGA.EW.A6SB	TCGA.GI.A2C9	TCGA.GM.A2DF	TCGA.GM.A3XL	TCGA.HN.A2NL	TCGA.LL.A5YP	TCGA.LL.A6FR	TCGA.LL.A73Y	TCGA.LL.A8F5	TCGA.OL.A5D7	TCGA.OL.A5RW	TCGA.OL.A5S0	TCGA.OL.A66I	TCGA.OL.A6VO	TCGA.PL.A8LV	TCGA.PL.A8LZ	TCGA.S3.AA0Z	TCGA.S3.AA10	TCGA.S3.AA15
ENSG00000179178|TMEM125|protein_coding	22.7019	31.7264	35.6795	23.0218	4.588369999999999	14.7662	20.9803	16.1301	18.3183	19.8429	10.1507	19.9241	7.31805	52.3212	35.7896	46.5391	161.91	17.0252	9.70063	50.5485	5.46019	16.2267	35.6367	11.2899	28.2162	13.6088	0.9060879999999999	25.585	38.3828	6.01417	8.52347	5.57575	27.1983	59.6266	2.16008	19.2859	62.5018	19.6267	10.5078	28.3504	22.5567	11.1925	68.5006	12.6115	NA	1.4937	28.5182	15.3289	0.273619	12.8443	41.0672	50.4012	19.369	28.793000000000003	7.90455	77.0678	11.2122	37.0175	57.8277	55.7665	30.7198	7.82545	12.4616	63.3746	34.426	8.590010000000001	13.4561	25.9537	34.08	37.1551	51.754	17.192	28.8561	16.8428	35.3478	21.3151	10.8993	18.0404	11.5332	5.45047	16.3207	61.6846	30.6613	5.78147	2.89765	23.5993	29.2768	20.4558	2.9454599999999997	12.9852	28.3609	9.09775	8.28849	46.3617	53.2783	9.98875	9.557080000000001	17.3567	23.1995	77.1412	44.0278	22.201	62.5601	47.9357	12.375	20.6727	10.5864	10.5785	18.3151	13.9676	52.4376	32.4613	31.259	15.9833	35.9202	28.6252	38.2057	22.1823	57.3085	48.3083	48.5978	40.2835	24.4191	13.6417	36.3503	13.0029	14.0114	50.2587	41.472	10.0232	21.5207	18.5112	21.1096	59.3808	48.6686	58.702	12.8143	39.5496	35.1989	10.6191	28.3418	36.6832	17.3864	13.6161	7.8449	6.68635	17.959	12.0539	27.5765	14.6056	3.4175199999999997	8.45094	21.1527	43.3458	35.6087	19.9009	42.4255	22.1765	6.8411100000000005	16.6947	53.8626	22.5148	7.6514	44.8719	11.5884	34.5288	36.681	30.6523	9.147110000000001	10.4146	60.2901	17.0456	26.2635	11.9804	30.5203	77.03	28.1888	0.851612	9.09173	63.2957	36.7981	8.46878	62.4056	40.8638	37.8665	2.78221	15.6168	7.63086
ENSG00000179299|NSUN7|protein_coding	12.3409	5.43423	2.76867	0.0538798	1.25673	1.63825	2.23926	2.74859	0.389871	3.39929	1.55103	4.88837	0.34343	2.4572599999999998	7.4922699999999995	3.6926900000000002	8.619660000000001	1.80655	1.7572900000000002	4.47201	0.530235	1.4489299999999998	6.13345	1.15793	2.24575	2.61971	0.5280590000000001	4.93285	2.43909	1.2100600000000001	5.62478	1.2818200000000002	1.5421799999999999	5.25705	0.029225900000000003	1.49229	2.62375	2.0373	7.47173	1.7803400000000003	2.4453099999999997	1.54214	2.52533	10.5781	0.670629	0.061838199999999996	1.49984	1.9764599999999999	0.246187	0.9348479999999999	1.9162299999999999	3.5123599999999997	7.1410800000000005	3.88975	4.18088	4.442480000000001	2.34157	5.9120800000000004	3.68143	0.11292100000000001	1.8524599999999998	1.37445	4.0582	0.9587040000000001	5.391030000000001	3.1331	1.0167700000000002	2.51871	6.44474	6.85508	2.81232	11.6562	4.13375	2.88701	2.82864	2.03634	2.73434	1.65005	3.00738	3.1633400000000003	1.9745	6.98273	4.75223	2.78105	0.359786	3.00902	1.87733	5.77789	1.77583	2.5994	2.26213	2.15275	3.2633099999999997	3.20531	2.64719	5.37445	1.66221	1.7502799999999998	3.7077699999999996	3.3682800000000004	5.0402	2.23021	9.03755	2.5423299999999998	2.76839	3.8880800000000004	2.25697	3.05078	2.24556	1.7906099999999998	4.98334	2.98536	8.33923	3.02664	2.5367599999999997	2.21944	2.57932	4.47891	2.64615	5.89982	3.73935	3.99575	6.62303	2.17867	4.71454	1.16214	3.8767199999999997	7.28073	1.34261	6.17896	0.615503	2.44564	6.62713	0.934164	2.7284900000000003	4.1695400000000005	2.0249599999999996	1.3135	4.55328	2.0139299999999998	5.94609	7.0392399999999995	2.27503	3.9447	1.4453200000000002	5.45509	1.9236400000000002	0.7402880000000001	4.73931	2.56177	0.563224	2.22242	1.5102	2.83335	6.54913	11.5412	1.66157	3.8021599999999998	3.13875	16.5031	5.29455	2.1665099999999997	0.654224	3.9359	6.37876	4.4688300000000005	4.74744	6.632560000000001	2.2549900000000003	0.767115	4.82425	0.72025	2.8624	7.53406	3.09234	1.17696	4.1940800000000005	0.6049220000000001	2.28713	1.80853	2.49039	5.24469	6.23334	2.5362400000000003	2.76664	3.2743	0.781141	1.22986
ENSG00000179627|ZBTB42|protein_coding	3.41934	22.143	7.2984100000000005	4.00472	4.2072199999999995	8.56368	2.72475	8.28555	5.06851	3.8090900000000003	7.60284	13.788	24.4898	6.5528900000000005	16.5631	15.1111	27.9799	1.6501299999999999	4.09828	11.8261	5.84774	6.26281	8.046489999999999	17.1905	5.92382	15.3131	4.8456	15.6563	8.915510000000001	3.5041599999999997	3.1815700000000002	1.99347	7.18841	8.4105	2.6362099999999997	18.6259	13.5364	5.62333	6.484780000000001	7.590330000000001	7.4379	5.94754	7.12978	16.2134	0.628989	3.4041300000000003	6.584410000000001	5.8259	3.43529	5.04477	8.01783	13.8772	24.3435	8.21043	7.05345	13.4444	6.57608	24.7674	8.477839999999999	18.2541	4.08105	2.29414	17.8641	7.22463	4.453869999999999	8.9849	3.18593	4.3525	4.89834	10.1805	19.809	4.2386099999999995	4.85521	8.90193	2.06914	4.6132	8.06921	2.66374	5.817819999999999	4.05409	5.6464	2.61096	3.01703	10.2672	3.6869300000000003	22.3372	4.15222	11.142000000000001	6.18728	1.8561599999999998	7.472980000000001	9.23325	10.8685	4.05971	9.72793	5.49507	4.26674	5.81711	19.4648	15.758	7.57999	10.4079	7.37275	14.3065	5.40925	7.9277	8.39594	1.60653	5.01322	5.10527	7.36445	7.959810000000001	10.3562	4.38696	18.5729	9.148539999999999	5.7557	4.01042	17.3227	4.52466	4.46779	17.1475	4.58544	2.81161	7.8861	6.84315	11.3383	12.0925	16.2933	8.8876	4.65413	5.50708	8.77782	10.0306	25.6081	9.55369	3.19693	7.337089999999999	14.6966	6.74808	9.79312	11.2256	10.8202	2.6145400000000003	3.2467200000000003	1.38378	9.419260000000001	4.25609	8.58207	14.1667	8.40428	1.48648	7.88599	8.16077	5.50167	19.8097	6.03525	16.3548	2.92093	11.0485	12.9245	6.791710000000001	10.054	6.78055	9.047089999999999	6.07223	7.079960000000001	6.76549	14.5921	3.50691	6.118130000000001	4.87239	4.7938	3.622	11.5191	11.1178	7.81509	7.946680000000001	8.57023	38.1301	9.73765	3.4152	17.3082	16.6262	9.39945	5.95868	4.02237	2.83569
ENSG00000179862|CITED4|protein_coding	7.52164	42.0618	20.7439	83.4197	54.0567	213.685	191.93400000000003	67.3695	190.59900000000002	162.666	26.807	8.261389999999999	95.0911	140.75799999999998	19.1773	82.8091	48.0754	10.7493	11.4737	301.29900000000004	266.878	293.923	292.941	141.45600000000002	108.54299999999999	32.7863	5.25879	141.963	142.22	5.33544	6.30173	3.77149	35.2326	46.361999999999995	623.595	112.118	122.927	80.8721	52.6642	96.2568	112.073	19.2483	136.441	19.9293	19.6822	47.9435	316.23400000000004	219.11900000000003	6.39036	21.094	700.669	110.09700000000001	30.8933	102.77	19.8405	142.36700000000002	146.17600000000002	16.6178	90.6731	82.089	311.028	321.02099999999996	154.641	79.52	196.048	261.453	152.697	142.637	218.75599999999997	146.832	140.32299999999998	351.52	20.7816	158.238	69.639	47.4823	43.6889	27.9211	19.2825	35.9439	161.594	114.411	135.233	47.3172	109.066	212.97	110.43700000000001	194.5	85.8378	76.9652	53.4814	63.8439	268.644	176.93400000000003	35.2772	40.4316	77.2199	119.53200000000001	143.827	239.82	43.9415	41.6316	37.6711	25.8908	24.8728	12.4282	69.0057	58.4062	44.6151	52.6064	67.3239	86.4429	193.35	65.6314	49.4645	57.2858	213.01	17.8456	39.717	139.836	234.514	90.897	171.824	301.44	292.395	71.4095	42.5731	53.0494	40.3699	69.1334	149.953	157.901	29.8856	184.25099999999998	110.074	56.2763	184.933	218.87099999999998	88.2555	61.4384	66.2868	570.995	20.221	18.0512	251.37599999999998	34.4863	48.6465	47.38399999999999	40.1505	251.24	135.274	108.613	98.7731	187.91299999999998	105.855	23.2927	169.38	39.3651	287.702	14.6213	195.22099999999998	168.179	24.0267	172.484	22.0899	30.5154	81.4043	72.3275	50.9892	57.9011	137.89600000000002	89.1711	95.5129	77.9536	52.5373	526.205	152.32	103.051	165.519	110.82	126.363	122.194	81.6306	11.8225	27.4414	92.238	80.3039	13.5758
ENSG00000179913|B3GNT3|protein_coding	0.362683	14.0232	0.324054	77.8783	1.83342	4.266	15.9544	1.14497	30.3714	1.41095	8.872530000000001	22.9254	9.052	14.962	50.2337	30.8091	16.7143	1.20331	4.1237900000000005	26.4134	1.33409	8.21193	19.3019	6.97472	43.8486	7.019430000000001	0.5139630000000001	8.5215	1.9908400000000002	21.5487	47.3007	2.46353	6.31442	3.9330199999999995	0.0	11.5121	30.9294	8.77485	29.8692	11.8852	18.2312	11.6505	0.23830700000000002	12.9243	0.0388163	1.7704099999999998	19.6881	2.97572	1.3911	16.8795	18.7826	23.9238	10.6666	1.9592200000000002	1.0762	33.0825	50.7725	68.6624	30.98	9.90419	10.9184	3.3772	91.1695	60.3723	32.7268	0.656431	3.3369400000000002	12.5823	0.481541	15.4677	20.7574	0.30648200000000003	6.90065	0.205263	2.24476	12.0949	11.4379	2.70891	4.81813	22.7437	11.5897	9.74591	47.9187	1.49521	20.989	9.14833	0.24298899999999998	26.811	0.714158	0.019052799999999998	9.614339999999999	6.81522	9.25922	6.90808	31.0024	20.2651	14.8607	0.909067	3.95287	23.6791	10.664000000000001	4.47136	17.4536	1.89595	1.29484	13.3945	2.0028799999999998	3.6495300000000004	8.95715	4.28966	11.7815	4.4400900000000005	15.2701	0.319835	1.0233	13.3738	35.5186	0.037962	7.57948	33.6879	13.0021	24.2061	3.5076	1.19141	34.0734	7.582269999999999	33.6888	18.3086	0.594191	9.074689999999999	65.0888	1.9585400000000002	11.058	12.384	67.7373	30.3604	2.18177	3.00942	26.4513	10.1649	73.711	0.9002450000000001	9.33249	2.10872	7.23767	2.7229799999999997	17.5874	11.5063	14.3872	0.455395	21.2065	35.8762	23.255	7.13126	7.6473	0.9891690000000001	51.3018	58.0264	3.89327	26.0037	3.7258	7.421810000000001	21.974	2.59793	37.4776	10.1247	36.6198	14.1538	7.460660000000001	0.6502859999999999	35.3466	15.8859	7.551139999999999	2.49742	5.4926699999999995	26.3055	33.5749	0.22097199999999997	3.31595	0.9480930000000001	10.1601	17.9014	0.12121099999999999	4.81687	14.555	4.14578	9.04053	2.13885
ENSG00000180432|CYP8B1|protein_coding	0.010439700000000001	0.804002	0.0233196	0.33779699999999996	0.474972	0.0	0.0	0.0266625	0.223098	0.0311086	0.300595	1.7319900000000001	0.025215500000000002	0.8803629999999999	0.728689	0.0243803	0.0202576	0.275836	0.110457	0.0353833	0.00768029	0.506339	0.048488800000000006	0.10369	0.2021	0.040864599999999994	0.0	0.06398859999999999	0.704117	10.0579	0.154446	0.711737	0.012028200000000001	1.73165	0.0	0.00557449	0.29485	0.375398	0.0157517	0.0	0.0119419	0.590908	0.732874	0.0	0.362012	0.0	0.0	0.0	0.0262097	0.045034500000000005	0.00720872	0.00449441	0.0315132	0.00732942	0.626084	0.0	0.0140577	0.0	0.763188	0.0137393	0.00997727	0.0725906	0.0043597	0.11011300000000002	0.206788	0.032782099999999995	0.0	0.0316296	0.059091899999999996	0.00942297	0.103066	0.0186819	0.0911577	0.021270400000000002	0.06756439999999998	0.0254055	0.37039099999999997	0.00893986	0.0317003	0.0369408	0.00734999	0.0396886	0.00483222	0.0767039	0.0	0.0072477	0.0314748	0.0263721	0.00578163	0.5297850000000001	0.228604	0.289959	0.0326728	0.471833	0.054024199999999994	0.119453	0.179824	0.00413168	0.00875251	0.43031499999999995	0.024149	0.6213609999999999	0.17616600000000002	0.00414491	0.64313	0.24058800000000002	0.14974200000000001	0.0556153	0.014780100000000001	0.0439246	0.0168782	0.0	0.053685000000000004	0.023016	0.016568700000000002	0.34779299999999996	0.0800405	0.00561975	0.0241298	0.00798106	0.0810503	1.37812	0.168828	0.00611191	0.00740844	0.663266	0.0207922	0.23524299999999998	1.3139299999999998	0.017175700000000002	0.0	0.0	0.48216400000000004	0.183204	0.035548500000000004	0.0133839	0.0	0.0	0.035996600000000004	0.0124656	0.6982010000000001	0.026653800000000002	1.39583	0.0227622	0.0	0.0149296	0.00724938	0.0386812	0.06124109999999999	0.0	0.032412	0.0137828	0.43250600000000006	0.020875099999999997	0.015357599999999999	0.0133121	0.046662800000000004	2.1508	0.0	0.375349	0.0	0.25709699999999996	0.031866200000000004	0.0	0.06637810000000001	0.9868450000000001	0.878411	0.9230309999999999	0.0723381	0.0	0.055176499999999996	0.0182571	0.0	0.0174274	0.0194038	0.0236419	0.05277919999999999	0.00715573	0.0118488	0.00564635	0.0640417	0.0347169	0.0314014	0.154191	0.8823610000000001	0.106602	0.0400782	0.037951900000000004
ENSG00000180921|FAM83H|protein_coding	73.0704	18.6346	70.7937	53.6035	47.5457	89.0264	10.3784	56.0	69.6417	44.3203	20.9127	32.2214	85.4257	51.7504	63.6239	194.892	109.344	49.591	21.4269	77.917	32.6121	103.855	140.56	184.303	142.982	76.2237	8.5526	55.8754	77.4879	20.0777	26.0599	19.5757	58.2875	68.7889	72.9514	103.583	70.1646	132.422	15.0417	201.04	44.711000000000006	55.3905	74.449	66.2848	0.710866	22.2389	46.5587	125.243	3.34535	50.8202	100.17200000000001	38.705	48.9015	47.4721	51.8044	97.8955	113.406	86.0673	33.6236	64.5504	45.8425	84.3014	44.4929	95.3246	96.9208	41.8551	43.0751	41.1552	30.0662	86.1372	84.7714	47.6389	97.1545	61.7119	29.8439	27.5646	45.7348	30.1872	31.1025	80.9631	26.3688	73.5536	50.3628	27.214000000000002	71.2213	100.22399999999999	59.5713	63.1992	115.03	22.4527	128.72799999999998	68.806	64.0767	64.4931	233.457	115.279	37.7861	106.10799999999999	127.73	109.814	34.7497	78.0597	44.2351	97.0676	52.3798	112.12899999999999	96.4754	79.0151	38.6469	58.5518	53.3646	20.5437	58.8025	187.8	109.292	31.5927	71.2738	54.5891	137.49	50.6614	31.2206	142.49	115.928	13.2931	71.7314	59.9141	42.9233	80.2613	33.8069	38.0475	125.02	42.7302	42.905	76.5854	68.6481	86.2203	63.5014	52.0288	117.126	160.102	93.0561	88.1664	63.1627	31.1002	47.0026	43.1951	16.8375	33.4892	55.9219	235.017	97.4674	15.4882	32.7568	57.3471	73.8969	78.9698	52.0256	41.4235	35.1793	19.9697	80.8363	110.181	87.5287	61.2861	126.205	63.3566	92.3412	89.2156	26.7119	27.6239	69.6386	25.7503	75.5946	51.1575	87.0361	49.3168	91.9454	28.0269	81.1553	67.7045	51.6001	100.24	166.778	92.2052	56.118	61.0197	70.5267	13.6201
ENSG00000181104|F2R|protein_coding	23.9967	41.9981	20.6156	8.545060000000001	30.4252	15.8127	19.2424	35.1643	3.77412	25.1435	26.2042	59.4711	18.861	22.649	29.2879	6.14461	15.5103	49.5165	76.6125	30.9989	18.4466	22.1429	21.4492	76.5004	11.845	83.1522	13.1533	16.9134	59.7072	12.3622	135.278	18.7792	8.657630000000001	41.495	5.80281	80.3879	6.40696	14.9554	41.7379	10.4039	15.9346	21.1709	25.1538	18.5423	28.6006	9.15127	17.9359	10.0538	30.0584	31.6623	6.73584	49.8305	14.7445	7.793260000000001	27.4279	12.0848	48.4988	28.8101	14.7086	35.1676	6.58933	16.2452	15.3806	35.8261	19.954	42.0983	9.6446	46.0546	1.44861	12.0314	25.8071	19.8183	22.1477	16.5704	22.2968	12.8106	49.2542	15.828	56.7271	17.8875	32.9143	35.3662	25.5608	58.3432	35.47	4.90405	8.86943	58.6744	10.4795	18.4448	26.496	70.2644	46.7012	60.02	11.2605	39.9171	19.1543	45.2989	5.88402	13.456	94.8438	27.6591	10.2492	35.3618	75.1717	33.1975	19.36	13.8619	8.63258	35.905	27.511	9.61845	23.4032	16.0586	29.5219	51.4128	46.0044	16.1093	6.23303	14.6884	32.3118	20.6236	21.5131	17.45	15.4268	60.3861	21.6936	17.2534	29.4228	50.2995	12.2752	15.0066	22.0486	13.8593	86.8561	61.0459	24.9506	14.0256	38.6402	17.0191	36.6618	9.18484	39.0831	93.9516	11.9045	15.5483	4.73099	11.7557	24.4034	6.3064	30.6398	9.15782	13.4581	1.27112	11.1212	95.1849	32.3915	18.428	12.1283	46.9589	23.6305	18.6016	5.86715	64.1073	11.5498	23.5938	8.895589999999999	16.7103	47.7564	2.75604	12.8466	16.6872	5.4371599999999995	8.38953	53.5205	7.17862	96.5875	6.4909300000000005	11.530999999999999	5.95742	43.8226	59.5135	13.0616	19.0541	52.0142	20.7311	19.1295	14.7611
ENSG00000181274|FRAT2|protein_coding	46.1639	53.2098	25.5606	12.138	12.6462	34.5495	18.5384	50.8974	31.6832	26.2094	20.7269	47.3399	18.1492	20.3714	5.437069999999999	15.5707	42.4006	7.5145100000000005	19.0698	31.0219	39.2868	35.1464	41.1606	54.7412	34.7413	20.44	7.4618199999999995	45.3199	29.1691	4.59974	24.7739	8.2983	26.8896	41.2014	10.4431	31.1439	34.4015	13.8873	26.4023	49.4231	28.4702	14.592	25.7855	28.7335	5.1257	25.1635	44.3884	45.7658	25.4044	20.8222	56.8453	17.5605	67.9831	19.8786	77.4264	18.7665	22.7566	40.9201	15.2562	29.7843	15.03	10.7032	52.1437	28.6159	33.41	20.2211	11.7163	30.1923	51.8345	40.1171	14.4885	32.0075	23.0699	29.9222	25.0545	44.3979	22.4614	46.277	17.6533	14.5299	13.7763	14.2322	46.4981	16.2856	8.71161	12.6319	16.1697	23.6962	22.4391	37.7191	19.1078	20.7087	30.1827	30.2423	13.1182	30.6595	28.1475	31.557	34.2944	30.109	37.1993	15.5578	63.5051	27.7569	25.9517	9.978	17.338	29.5314	31.7365	14.5619	28.5418	14.5062	28.3879	33.9482	30.6119	25.1579	24.3653	18.2584	45.8447	41.3779	19.9007	22.3551	18.3749	10.6094	36.6474	20.9317	39.0445	41.5194	16.5708	15.5622	16.6236	11.2896	27.0398	21.6038	22.2982	9.92869	22.8459	21.1752	45.5527	20.4378	19.9895	53.4882	24.4597	22.3825	24.669	54.0187	40.7996	9.37317	31.8304	25.1096	17.3829	5.87754	29.9629	25.1036	62.363	45.5747	29.011999999999997	9.84735	88.3204	13.4561	35.0008	15.1759	15.8044	21.7472	34.1213	39.0969	34.903	38.556	23.5623	35.4241	15.2896	8.506089999999999	29.5907	51.3926	28.9578	51.0617	50.9563	5.2054800000000006	90.3563	33.3584	58.4755	36.9594	33.7659	13.5716	25.6561	50.9254	14.839	8.60621
ENSG00000181284|TMEM102|protein_coding	7.07748	11.020999999999999	10.7016	2.4595599999999997	8.993689999999999	5.418159999999999	2.83453	18.868	5.73599	4.3477	12.8332	12.3844	11.6155	12.0715	14.2004	29.6492	28.7133	17.561	9.561910000000001	13.8923	17.022000000000002	29.6719	31.2961	18.3208	10.3961	27.0643	6.0692	13.6338	7.77412	3.62954	4.34926	2.5644	19.884	17.502	9.80045	26.4191	19.8648	15.7325	3.5650199999999996	26.5993	10.3378	8.20754	7.7268	8.879439999999999	0.293666	13.5405	7.632039999999999	34.8587	3.86807	5.61761	4.06001	7.659489999999999	36.2858	7.98078	8.01956	7.5945100000000005	10.2437	5.31683	4.82728	8.61936	18.1829	6.55095	9.47609	24.7094	9.1376	6.25695	5.645	6.59046	16.8734	5.94591	10.2013	19.8648	20.9906	10.9814	7.922630000000001	7.2602899999999995	14.7643	7.160889999999999	11.4232	13.2152	8.74677	17.9078	6.3906	5.15203	13.3514	12.5331	9.536389999999999	8.95304	8.40598	9.26643	16.8342	13.9445	10.0186	23.005	13.8799	22.5127	14.092	15.1255	8.63572	24.6878	9.84305	9.03858	16.0035	18.4594	10.9543	8.29992	10.4893	9.81454	17.1187	10.546	10.3157	12.8407	8.692789999999999	16.1603	7.3040199999999995	9.67492	20.3564	12.1973	18.3718	8.61541	13.9729	11.9579	6.15257	2.56258	6.7918899999999995	12.3388	11.7104	9.00446	11.8921	7.80147	3.7739800000000003	6.38743	6.749680000000001	21.2642	6.419490000000001	11.4837	15.4837	6.8579	6.40244	10.2061	7.0879	6.72743	9.82341	9.49618	4.4512	9.87218	6.66875	7.413139999999999	9.74421	23.9	17.849	1.29855	12.6699	25.3429	8.64954	11.8154	7.140969999999999	13.3271	4.583069999999999	6.258859999999999	12.5683	20.1723	9.7618	13.7059	12.0781	13.8354	26.2915	14.3442	13.0901	6.3101199999999995	11.0012	4.29073	9.84264	7.325069999999999	21.1822	16.9524	9.4902	7.48565	31.9951	19.7518	16.1375	25.4549	35.4038	8.90858	11.7055	19.4349	15.4453	6.523280000000001
ENSG00000181392|SYNE4|protein_coding	7.22652	6.9093	6.5638	15.7736	1.9666599999999999	1.36258	8.859960000000001	8.74165	29.6401	19.5879	10.479000000000001	29.0107	0.157721	29.5513	16.8551	24.3996	13.652999999999999	27.9047	8.261989999999999	22.2877	14.2838	54.512	29.2847	9.52042	23.6526	6.43273	0.863684	12.1407	12.6796	1.99996	7.78693	5.37167	15.9248	23.857	0.324366	9.28652	14.0639	8.91799	0.254524	7.2899199999999995	8.56513	33.3164	14.5162	0.549589	1.57247	0.8601840000000001	23.8315	30.136	0.40985	11.4553	9.709389999999999	5.93168	20.5162	30.2959	4.83395	9.932830000000001	1.2505600000000001	10.3485	13.7667	12.5398	20.1367	15.9236	11.9895	5.7219	21.4958	3.3149699999999998	18.9332	10.1412	65.8464	6.2771099999999995	7.7038199999999994	0.27265900000000004	5.13167	7.982710000000001	11.6218	9.5081	6.081519999999999	8.36909	6.60945	23.517	1.8083	10.6302	15.4955	26.9955	0.8680700000000001	39.3951	13.1987	4.6599900000000005	0.385746	12.1985	16.5714	2.86544	7.7999600000000004	8.99297	26.2825	11.5562	0.9117569999999999	35.0953	65.3306	19.2	4.19921	14.9028	17.9917	6.6198	8.06476	7.75582	1.24157	19.3879	12.2494	23.9578	10.8622	12.0452	14.831	6.21922	8.50968	7.12962	14.3391	21.1727	12.2128	8.83601	10.6363	22.3083	13.7695	12.4756	12.835999999999999	11.0166	10.7294	20.649	10.1901	12.0951	27.9264	12.6853	11.2704	1.04589	3.96	0.502292	23.1521	6.34724	3.53745	3.97655	10.2751	8.45628	4.9502	6.1458900000000005	10.7949	4.10888	0.89933	6.99633	12.414000000000001	21.9065	5.3893699999999995	6.92557	9.086269999999999	42.1313	4.83507	16.6671	11.4892	17.0478	1.29287	5.83564	5.11586	13.4087	16.9517	7.53155	8.19735	20.5322	9.42031	49.3441	1.32913	11.1788	2.36794	5.01831	34.2117	0.862972	23.5727	27.2343	16.3965	9.72007	13.3034	12.7614	54.1847	15.3574	1.7131599999999998	10.1903	14.4926	11.9467	1.3892200000000001	4.80312
